Crash ID,County,Crash Death Count,Driver Blood Alcohol Content Test Result,Unit Death Count,Vehicle Model Year,Person Age
17402967,BRAZOS,0,No Data,0,2008,No Data
17403130,BEXAR,0,0.231,0,2015,32
17403254,DALLAS,0,No Data,0,2018,66
17403254,DALLAS,0,No Data,0,2008,36
17403270,TRAVIS,0,No Data,0,2007,62
17403270,TRAVIS,0,No Data,0,2007,6
17403270,TRAVIS,0,No Data,0,2007,3
17403270,TRAVIS,0,No Data,0,2012,37
17403457,HARRIS,0,No Data,0,2001,29
17403457,HARRIS,0,No Data,0,2001,35
17403457,HARRIS,0,No Data,0,2001,26
17403457,HARRIS,0,No Data,0,1997,No Data
17403508,BEXAR,0,No Data,0,2014,18
17403508,BEXAR,0,No Data,0,No Data,No Data
17403706,BEXAR,0,No Data,0,2019,29
17403706,BEXAR,0,No Data,0,2019,27
17404100,TRAVIS,0,No Data,0,2018,52
17404100,TRAVIS,0,No Data,0,2017,65
17404373,WHARTON,0,No Data,0,2014,23
17404428,BELL,0,No Data,0,2002,39
17404428,BELL,0,No Data,0,2010,35
17404595,BURNET,0,0.048,0,2015,59
17404598,HARRISON,0,0.137,0,2012,40
17404796,TARRANT,0,0.152,0,2015,25
17405501,TARRANT,0,No Data,0,2010,34
17405501,TARRANT,0,No Data,0,2010,37
17467286,HARRIS,0,0,0,2016,23
17467286,HARRIS,0,0,0,2016,25
17401781,GALVESTON,0,No Data,0,2016,23
17402380,WEBB,0,0.095,0,2018,30
17402380,WEBB,0,0,0,2018,27
17402380,WEBB,0,0,0,2018,36
17403041,BEXAR,0,0.203,0,2000,42
17403407,TITUS,0,0.253,0,2014,36
17403407,TITUS,0,No Data,0,1998,27
17403471,TARRANT,0,No Data,0,2019,29
17403471,TARRANT,0,No Data,0,2019,34
17403492,EL PASO,0,0.186,0,2018,31
17403708,TARRANT,0,0.248,0,2014,28
17403708,TARRANT,0,No Data,0,2005,31
17403736,TRAVIS,0,No Data,0,2018,43
17403791,BEXAR,0,0.142,0,2015,35
17403817,DENTON,0,No Data,0,2015,45
17403861,BELL,0,No Data,0,2010,29
17404677,BRAZORIA,0,No Data,0,2017,57
17405208,BEXAR,0,0.199,0,2014,39
17405352,DALLAS,0,No Data,0,2007,No Data
17405352,DALLAS,0,No Data,0,2019,29
17405356,SMITH,0,No Data,0,2002,No Data
17405370,BEXAR,0,0.132,0,2015,No Data
17405370,BEXAR,0,No Data,0,2017,46
17405370,BEXAR,0,No Data,0,2017,50
17405481,BEXAR,0,0.206,0,2016,33
17405481,BEXAR,0,No Data,0,2009,33
17405608,HARRIS,0,0,0,2015,38
17405608,HARRIS,0,No Data,0,2019,21
17405696,BEXAR,0,0.153,0,2006,46
17405696,BEXAR,0,0.153,0,2006,53
17405696,BEXAR,0,No Data,0,2003,40
17406339,DALLAS,0,0.058,0,2011,53
17406339,DALLAS,0,0.058,0,2011,21
17406339,DALLAS,0,0.058,0,2011,23
17438845,CHAMBERS,0,No Data,0,2009,34
17438845,CHAMBERS,0,No Data,0,2019,41
17438845,CHAMBERS,0,No Data,0,2019,32
17440620,NUECES,0,No Data,0,2008,40
17440620,NUECES,0,No Data,0,2017,39
17440620,NUECES,0,No Data,0,2017,38
17441075,VAL VERDE,0,0.139,0,2018,60
17441884,MONTAGUE,0,0.142,0,2013,42
17441884,MONTAGUE,0,0.142,0,2013,42
17441884,MONTAGUE,0,No Data,0,2010,57
17442527,REEVES,0,No Data,0,2007,42
17442527,REEVES,0,No Data,0,2016,34
17442527,REEVES,0,No Data,0,2016,33
17442527,REEVES,0,No Data,0,2016,34
17442527,REEVES,0,No Data,0,2016,43
17442527,REEVES,0,No Data,0,2016,46
17444866,EL PASO,0,0.105,0,2013,46
17444866,EL PASO,0,No Data,0,2017,19
17444866,EL PASO,0,No Data,0,2017,20
17471907,TARRANT,0,0.15,0,2017,49
17404403,POTTER,0,0.268,0,2007,No Data
17404403,POTTER,0,No Data,0,2008,27
17404824,VAL VERDE,0,No Data,0,2010,33
17405078,TARRANT,0,No Data,0,2015,26
17405078,TARRANT,0,No Data,0,2007,28
17405686,BEXAR,0,0.163,0,2017,24
17405711,TRAVIS,0,No Data,0,2015,26
17405713,TRAVIS,0,0.07,0,2001,39
17405713,TRAVIS,0,No Data,0,2002,21
17405713,TRAVIS,0,No Data,0,2002,22
17405744,BEXAR,0,0.149,0,2007,21
17405745,BEXAR,0,0.2,0,2018,22
17405745,BEXAR,0,No Data,0,2016,37
17405745,BEXAR,0,No Data,0,2005,59
17405775,DENTON,0,No Data,0,2014,42
17405775,DENTON,0,No Data,0,2006,37
17405814,DENTON,0,No Data,0,2018,43
17432936,BEXAR,0,No Data,0,2019,40
17432936,BEXAR,0,No Data,0,2013,33
17434294,VICTORIA,1,0.211,1,2007,23
17434319,HAYS,1,0.117,0,2016,25
17434319,HAYS,1,No Data,1,1998,75
17434319,HAYS,1,No Data,0,2008,51
17434319,HAYS,1,No Data,0,2006,64
17434319,HAYS,1,No Data,0,2006,46
17434319,HAYS,1,No Data,0,2006,10
17434319,HAYS,1,No Data,0,2006,11
17434319,HAYS,1,No Data,0,2006,10
17434463,ORANGE,0,No Data,0,1998,31
17436005,BROOKS,0,No Data,0,2009,30
17436961,TARRANT,0,No Data,0,2018,No Data
17437236,DALLAS,1,0.164,1,1999,67
17441169,EL PASO,0,No Data,0,1993,48
17441169,EL PASO,0,No Data,0,2012,40
17441169,EL PASO,0,No Data,0,2012,43
17441169,EL PASO,0,No Data,0,2012,0
17469946,HUTCHINSON,0,0.116,0,2013,28
17405747,BEXAR,0,0.146,0,2019,27
17405747,BEXAR,0,No Data,0,2007,70
17405778,DENTON,0,No Data,0,2008,18
17405835,TARRANT,0,0.19,0,2004,25
17405835,TARRANT,0,0.19,0,2004,23
17405835,TARRANT,0,0.19,0,2004,30
17406229,DENTON,0,No Data,0,1993,41
17406230,DENTON,0,No Data,0,2013,31
17433446,SAN JACINTO,0,No Data,0,2013,19
17433508,POLK,0,No Data,0,2015,33
17434785,HARRIS,0,0.139,0,2014,32
17434785,HARRIS,0,0.139,0,2014,53
17435506,CALDWELL,0,0.089,0,2015,57
17435506,CALDWELL,0,0.089,0,2015,61
17435506,CALDWELL,0,No Data,0,2011,75
17437372,CAMERON,0,No Data,0,2002,22
17437372,CAMERON,0,No Data,0,2002,23
17437372,CAMERON,0,No Data,0,2017,66
17440333,HARRIS,0,No Data,0,2008,31
17440426,HARRIS,0,0,0,2004,60
17441646,JOHNSON,0,0.093,0,2006,29
17441646,JOHNSON,0,0.093,0,2006,31
17441646,JOHNSON,0,0.093,0,2006,13
17453285,HARRIS,0,0.201,0,2010,26
17453285,HARRIS,0,No Data,0,2013,52
17433084,HARRIS,0,No Data,0,2004,54
17433084,HARRIS,0,No Data,0,2012,71
17433084,HARRIS,0,No Data,0,2011,25
17433084,HARRIS,0,No Data,0,2004,25
17433084,HARRIS,0,No Data,0,2017,27
17433084,HARRIS,0,No Data,0,2013,37
17433164,TOM GREEN,0,0.147,0,2013,28
17433164,TOM GREEN,0,0.147,0,2013,35
17433164,TOM GREEN,0,0.147,0,2013,27
17434053,TARRANT,0,No Data,0,2015,23
17435543,HARRIS,0,No Data,0,No Data,No Data
17435543,HARRIS,0,0.102,0,2016,21
17435543,HARRIS,0,No Data,0,2001,36
17435543,HARRIS,0,No Data,0,2001,13
17435543,HARRIS,0,No Data,0,2001,2
17436289,DALLAS,0,0.035,0,2008,39
17436289,DALLAS,0,0.035,0,2008,41
17436289,DALLAS,0,No Data,0,2016,36
17436289,DALLAS,0,No Data,0,2016,36
17436289,DALLAS,0,No Data,0,2016,13
17436289,DALLAS,0,No Data,0,2016,8
17436877,DALLAS,0,No Data,0,2006,28
17436877,DALLAS,0,No Data,0,2006,No Data
17438654,NUECES,0,No Data,0,2003,48
17442004,DENTON,0,No Data,0,2004,26
17442747,TRAVIS,0,0.121,0,2012,24
17443759,TRAVIS,0,0,0,1999,38
17443928,BEXAR,0,0.173,0,2015,24
17443928,BEXAR,0,0.173,0,2015,25
17443928,BEXAR,0,0.173,0,2015,18
17453482,HARRIS,0,0.199,0,2018,21
17453482,HARRIS,0,0.233,0,2015,38
17455571,HARRIS,0,0.132,0,2015,26
17455571,HARRIS,0,No Data,0,2018,47
17525666,FORT BEND,0,0.24,0,2012,27
17575869,JACKSON,0,0.204,0,2010,25
17432773,WILLIAMSON,0,No Data,0,1999,26
17434042,TERRY,0,No Data,0,2015,22
17434042,TERRY,0,No Data,0,2009,10
17434042,TERRY,0,No Data,0,2009,61
17434042,TERRY,0,No Data,0,No Data,No Data
17434256,PARKER,0,0.292,0,2004,25
17434364,CAMERON,0,No Data,0,2006,21
17434364,CAMERON,0,0.213,0,1992,56
17434845,HIDALGO,0,No Data,0,2017,32
17434845,HIDALGO,0,No Data,0,2017,40
17434845,HIDALGO,0,No Data,0,2017,8
17434845,HIDALGO,0,No Data,0,2017,12
17434845,HIDALGO,0,No Data,0,2010,25
17434845,HIDALGO,0,No Data,0,2010,16
17434845,HIDALGO,0,No Data,0,2010,17
17435235,MONTGOMERY,0,No Data,0,2018,26
17436947,DALLAS,0,No Data,0,2018,35
17437251,RUSK,0,0.136,0,2018,70
17437251,RUSK,0,No Data,0,2000,56
17437251,RUSK,0,No Data,0,2000,55
17437832,HARRIS,0,No Data,0,2018,28
17437832,HARRIS,0,No Data,0,2012,28
17437901,HARRIS,0,0.139,0,2011,63
17437901,HARRIS,0,No Data,0,No Data,36
17450606,HARRIS,0,No Data,0,2006,18
17450606,HARRIS,0,No Data,0,2006,17
17450606,HARRIS,0,No Data,0,2006,14
17450606,HARRIS,0,No Data,0,2006,13
17450606,HARRIS,0,0,0,1997,42
17458692,HARRIS,1,0,0,2004,25
17458692,HARRIS,1,No Data,1,No Data,No Data
17665759,HARRIS,0,No Data,0,2005,39
17433878,COLLIN,0,No Data,0,2016,49
17433878,COLLIN,0,No Data,0,2015,22
17433878,COLLIN,0,No Data,0,2015,20
17433878,COLLIN,0,No Data,0,2015,46
17434108,WOOD,0,No Data,0,2013,32
17434108,WOOD,0,No Data,0,2013,11
17434108,WOOD,0,No Data,0,2013,10
17434108,WOOD,0,No Data,0,2010,24
17434858,MONTGOMERY,0,No Data,0,2017,23
17434917,VAN ZANDT,0,No Data,0,2009,39
17435584,HIDALGO,0,0.031,0,2005,23
17435584,HIDALGO,0,No Data,0,2013,51
17435697,DALLAS,0,0,0,2009,25
17435843,EL PASO,0,0.111,0,2013,21
17439034,HARRIS,0,0.172,0,2013,37
17439034,HARRIS,0,No Data,0,2013,36
17455837,COLLIN,0,No Data,0,2012,32
17455837,COLLIN,0,No Data,0,2004,40
17469788,CAMERON,0,No Data,0,2002,62
17433587,SMITH,0,0.138,0,2010,28
17433882,DALLAS,0,No Data,0,2004,73
17433882,DALLAS,0,No Data,0,2019,69
17433882,DALLAS,0,No Data,0,2016,33
17436833,MARION,0,No Data,0,2008,27
17436833,MARION,0,No Data,0,2004,43
17436833,MARION,0,No Data,0,2004,54
17438396,WICHITA,1,No Data,1,2000,46
17440876,VICTORIA,0,0.285,0,2003,31
17440880,VICTORIA,0,0.285,0,2003,31
17440880,VICTORIA,0,No Data,0,2015,24
17440880,VICTORIA,0,No Data,0,2015,24
17443516,HIDALGO,0,0.109,0,2017,23
17453338,HARRIS,0,No Data,0,2013,27
17453338,HARRIS,0,No Data,0,2016,61
17453338,HARRIS,0,No Data,0,2016,91
17455564,HARRIS,0,No Data,0,2004,No Data
17461998,HIDALGO,0,No Data,0,2004,29
17462516,COMAL,0,No Data,0,2011,25
17462516,COMAL,0,No Data,0,2020,25
17462516,COMAL,0,No Data,0,2020,37
17503264,COMAL,0,No Data,0,1998,27
17528392,HARRIS,0,0.257,0,2003,20
17528392,HARRIS,0,No Data,0,2001,36
17528392,HARRIS,0,No Data,0,2001,8
17528392,HARRIS,0,No Data,0,2001,17
17528392,HARRIS,0,No Data,0,2001,2
17432801,WILLIAMSON,0,0.123,0,2015,23
17432884,DICKENS,0,0.203,0,2019,48
17433220,GONZALES,0,0.238,0,2004,41
17434297,BEXAR,0,No Data,0,2009,63
17434470,ORANGE,0,0.064,0,2000,65
17434470,ORANGE,0,No Data,0,2002,50
17436554,WEBB,0,No Data,0,No Data,No Data
17437198,MORRIS,0,0.258,0,2011,33
17437198,MORRIS,0,0.258,0,2011,0
17438064,BEXAR,0,0.228,0,2017,25
17438720,WILBARGER,0,No Data,0,2007,25
17444305,HARRIS,0,0.369,0,2005,51
17449328,NUECES,0,No Data,0,2007,50
17455569,HARRIS,0,No Data,0,2002,32
17469664,HARRIS,0,No Data,0,2018,56
17469664,HARRIS,0,No Data,0,2019,56
17469664,HARRIS,0,No Data,0,2019,0
17471417,HAYS,0,0.051,0,2015,19
17503393,EL PASO,0,0.155,0,2019,21
17503393,EL PASO,0,0.155,0,2019,24
17509561,CALDWELL,0,No Data,0,2008,28
17432606,HARRIS,0,No Data,0,2009,44
17432606,HARRIS,0,No Data,0,No Data,No Data
17433120,TRAVIS,0,No Data,0,2015,31
17433120,TRAVIS,0,No Data,0,2018,28
17433120,TRAVIS,0,No Data,0,2018,28
17433120,TRAVIS,0,No Data,0,2018,29
17433120,TRAVIS,0,No Data,0,2018,29
17433514,EASTLAND,0,0.137,0,2005,21
17433514,EASTLAND,0,No Data,0,2008,41
17433514,EASTLAND,0,No Data,0,2008,50
17433514,EASTLAND,0,No Data,0,2008,8
17434037,TARRANT,0,No Data,0,2016,54
17434056,PANOLA,0,0.188,0,2006,22
17434100,CHAMBERS,0,No Data,0,2014,25
17435615,BELL,0,0.145,0,2004,32
17435615,BELL,0,No Data,0,2015,20
17435615,BELL,0,No Data,0,2015,20
17436004,TARRANT,0,No Data,0,2011,21
17437056,WEBB,0,No Data,0,2008,50
17437348,HARRIS,0,0.149,0,2003,23
17437348,HARRIS,0,No Data,0,2008,51
17437424,COLORADO,0,0.221,0,2015,31
17437424,COLORADO,0,No Data,0,2013,24
17437439,ROCKWALL,0,No Data,0,2014,47
17437439,ROCKWALL,0,No Data,0,2019,44
17437439,ROCKWALL,0,No Data,0,2019,48
17439273,TRINITY,0,No Data,0,2014,36
17440894,ECTOR,0,No Data,0,2008,22
17441636,HIDALGO,0,No Data,0,2011,68
17441636,HIDALGO,0,No Data,0,2008,43
17441636,HIDALGO,0,No Data,0,2008,31
17441636,HIDALGO,0,No Data,0,2008,9
17441636,HIDALGO,0,No Data,0,2009,20
17442363,MIDLAND,0,No Data,0,2007,33
17446368,GRIMES,0,0.09,0,2000,28
17447717,FORT BEND,1,0.187,1,2017,56
17457319,BRAZORIA,0,No Data,0,2013,29
17462162,HARRIS,0,No Data,0,2013,60
17462162,HARRIS,0,No Data,0,1998,32
17462162,HARRIS,0,0.207,0,2000,76
17466449,HARRIS,0,0.14,0,2005,50
17466449,HARRIS,0,No Data,0,2003,29
17466449,HARRIS,0,No Data,0,2003,31
17466449,HARRIS,0,No Data,0,2003,9
17466449,HARRIS,0,No Data,0,2003,6
17466449,HARRIS,0,No Data,0,2003,7
17466449,HARRIS,0,No Data,0,2003,5
17466762,DALLAS,0,No Data,0,1995,21
17466762,DALLAS,0,No Data,0,2014,39
17507996,HARRIS,0,No Data,0,2014,47
17507996,HARRIS,0,No Data,0,2010,41
17432888,DALLAS,0,0,0,1999,44
17432888,DALLAS,0,No Data,0,2016,45
17433867,WICHITA,0,No Data,0,2017,29
17433867,WICHITA,0,No Data,0,2010,27
17433916,COLORADO,0,0.284,0,2013,30
17433949,CALDWELL,0,No Data,0,2017,23
17434049,DALLAS,1,0.217,1,2013,28
17434049,DALLAS,1,0.217,1,2013,24
17434511,COLLIN,0,No Data,0,2016,23
17434511,COLLIN,0,No Data,0,2015,70
17435321,DALLAS,0,No Data,0,No Data,No Data
17435321,DALLAS,0,0.052,0,2010,33
17436306,COLLIN,0,0.16,0,2012,21
17436306,COLLIN,0,0.16,0,2012,21
17436306,COLLIN,0,No Data,0,2007,20
17436437,BRAZOS,0,No Data,0,2007,30
17436437,BRAZOS,0,No Data,0,2006,37
17436437,BRAZOS,0,No Data,0,2006,42
17436437,BRAZOS,0,No Data,0,2006,41
17436437,BRAZOS,0,No Data,0,2018,50
17436559,WEBB,0,No Data,0,2007,19
17436704,JOHNSON,0,0.114,0,2007,20
17437237,KENDALL,0,No Data,0,2007,24
17437298,NUECES,0,No Data,0,2009,31
17437633,TARRANT,0,No Data,0,No Data,No Data
17437633,TARRANT,0,No Data,0,2018,58
17438308,BEXAR,0,0.101,0,2015,38
17438308,BEXAR,0,No Data,0,2019,25
17439120,SAN PATRICIO,0,No Data,0,2016,57
17439120,SAN PATRICIO,0,0.19,0,2015,49
17439215,WILLIAMSON,0,0.148,0,2012,53
17439470,GONZALES,0,No Data,0,2015,27
17439684,ROCKWALL,0,No Data,0,2002,54
17439684,ROCKWALL,0,No Data,0,2015,24
17439684,ROCKWALL,0,No Data,0,2015,30
17439684,ROCKWALL,0,No Data,0,2015,5
17440481,REFUGIO,0,No Data,0,2013,40
17440481,REFUGIO,0,No Data,0,2012,54
17440481,REFUGIO,0,No Data,0,2012,42
17440481,REFUGIO,0,No Data,0,2012,16
17440481,REFUGIO,0,No Data,0,2016,37
17440481,REFUGIO,0,No Data,0,2016,38
17440701,WICHITA,0,No Data,0,1997,50
17440701,WICHITA,0,No Data,0,1997,39
17441088,ANDREWS,0,No Data,0,2016,23
17441088,ANDREWS,0,No Data,0,2016,56
17441760,BASTROP,0,0.222,0,2002,27
17441840,SAN JACINTO,0,0.201,0,2009,42
17441840,SAN JACINTO,0,0.201,0,2009,18
17441840,SAN JACINTO,0,No Data,0,2017,68
17441840,SAN JACINTO,0,No Data,0,2017,61
17441913,ATASCOSA,0,No Data,0,2019,33
17442929,HENDERSON,0,0.163,0,2013,37
17443751,TRAVIS,0,0.186,0,No Data,48
17444718,HIDALGO,0,0.153,0,2005,19
17447061,ROCKWALL,0,No Data,0,2017,35
17447061,ROCKWALL,0,No Data,0,2007,51
17447061,ROCKWALL,0,No Data,0,2007,36
17447061,ROCKWALL,0,No Data,0,2007,2
17447061,ROCKWALL,0,No Data,0,2007,5
17450523,JACKSON,0,No Data,0,2012,18
17450523,JACKSON,0,No Data,0,2012,18
17450523,JACKSON,0,No Data,0,2012,17
17450523,JACKSON,0,No Data,0,2012,17
17450523,JACKSON,0,No Data,0,2012,17
17450523,JACKSON,0,No Data,0,2012,15
17451244,DALLAS,0,No Data,0,2007,41
17451244,DALLAS,0,No Data,0,2017,23
17451305,WILLIAMSON,0,No Data,0,2015,26
17451764,TOM GREEN,0,No Data,0,2000,27
17451764,TOM GREEN,0,No Data,0,2000,10
17451764,TOM GREEN,0,No Data,0,2000,3
17453836,HARRIS,1,0.2,1,2014,46
17453836,HARRIS,1,No Data,0,2014,53
17454667,BEXAR,0,0.29,0,2004,53
17454667,BEXAR,0,No Data,0,2019,66
17454667,BEXAR,0,No Data,0,2019,57
17456456,JIM HOGG,0,0.222,0,2002,32
17459390,HARRIS,2,0.089,0,2019,27
17459390,HARRIS,2,0.089,0,2019,19
17459390,HARRIS,2,No Data,1,No Data,45
17459390,HARRIS,2,No Data,1,No Data,40
17460371,HIDALGO,0,No Data,0,2003,50
17460371,HIDALGO,0,No Data,0,2008,22
17460371,HIDALGO,0,No Data,0,2004,37
17462158,HARRIS,0,0.06,0,2010,27
17462158,HARRIS,0,0.06,0,2010,34
17462158,HARRIS,0,No Data,0,2010,66
17465857,TARRANT,0,No Data,0,No Data,No Data
17465857,TARRANT,0,No Data,0,2014,50
17467390,HIDALGO,0,No Data,0,2001,52
17471775,DALLAS,0,No Data,0,2010,21
17471775,DALLAS,0,No Data,0,2010,20
17471775,DALLAS,0,No Data,0,2019,28
17522657,BEXAR,0,No Data,0,2002,37
17535211,HIDALGO,0,No Data,0,2003,52
17535211,HIDALGO,0,No Data,0,2006,26
17535211,HIDALGO,0,No Data,0,2006,25
17535211,HIDALGO,0,No Data,0,2006,9
17535211,HIDALGO,0,No Data,0,2006,1
17432712,OCHILTREE,0,No Data,0,2010,26
17432872,LUBBOCK,0,0.279,0,2015,44
17433053,ARCHER,0,0.232,0,2016,54
17433435,HARRIS,0,No Data,0,2010,47
17433700,TAYLOR,0,0.19,0,2005,35
17433925,TARRANT,0,0.18,0,2008,39
17434360,BRAZORIA,0,0.194,0,2014,38
17434360,BRAZORIA,0,0.194,0,2014,34
17434426,GUADALUPE,0,No Data,0,2002,27
17434434,GUADALUPE,0,No Data,0,2002,27
17434891,GUADALUPE,0,No Data,0,2002,27
17435399,TITUS,0,0.105,0,2003,54
17435995,GUADALUPE,0,No Data,0,2015,36
17435995,GUADALUPE,0,No Data,0,2015,27
17435995,GUADALUPE,0,No Data,0,2015,7
17436008,GUADALUPE,0,No Data,0,2009,39
17436108,TRAVIS,1,No Data,0,2003,30
17436108,TRAVIS,1,No Data,1,2009,28
17436581,HARDIN,0,No Data,0,2013,19
17436581,HARDIN,0,No Data,0,2007,60
17436581,HARDIN,0,No Data,0,2016,67
17437201,FORT BEND,0,No Data,0,2015,31
17437201,FORT BEND,0,No Data,0,2010,23
17437263,RUSK,0,No Data,0,2005,20
17437381,WALKER,0,0.127,0,2013,19
17437785,EL PASO,0,0.07,0,2012,20
17438033,HARRIS,0,0.19,0,2008,31
17438185,DALLAS,0,0,0,2006,25
17438689,BRAZOS,0,0.135,0,2013,21
17438689,BRAZOS,0,No Data,0,No Data,No Data
17439581,HARRIS,0,No Data,0,2008,37
17439581,HARRIS,0,No Data,0,2006,No Data
17439581,HARRIS,0,No Data,0,2006,41
17439581,HARRIS,0,No Data,0,2006,15
17439581,HARRIS,0,No Data,0,2006,12
17439581,HARRIS,0,No Data,0,2006,8
17439581,HARRIS,0,No Data,0,2006,6
17439814,HARRIS,0,No Data,0,2015,23
17439849,HIDALGO,0,No Data,0,2002,No Data
17439849,HIDALGO,0,No Data,0,2018,32
17439849,HIDALGO,0,No Data,0,2018,31
17440494,HARRIS,0,No Data,0,2004,57
17440494,HARRIS,0,No Data,0,2007,19
17440711,NUECES,0,No Data,0,2005,28
17443564,BRAZORIA,0,No Data,0,2011,No Data
17444868,EL PASO,0,0.22,0,2013,23
17444868,EL PASO,0,No Data,0,2018,23
17445084,COLLIN,0,0.263,0,2018,35
17445084,COLLIN,0,No Data,0,2008,66
17445084,COLLIN,0,No Data,0,2008,63
17445873,WICHITA,0,No Data,0,2017,24
17446866,CASS,0,No Data,0,2016,28
17446866,CASS,0,0.138,0,2007,44
17446996,CAMERON,0,0.247,0,2003,25
17446996,CAMERON,0,No Data,0,2014,61
17446996,CAMERON,0,No Data,0,2014,43
17447429,BRAZOS,0,No Data,0,2001,21
17448187,COLLIN,0,No Data,0,2016,23
17448187,COLLIN,0,No Data,0,2016,24
17453400,HIDALGO,0,No Data,0,2002,24
17453400,HIDALGO,0,No Data,0,2002,0
17453400,HIDALGO,0,No Data,0,2002,24
17466135,COOKE,0,No Data,0,2008,21
17432701,TARRANT,0,0.18,0,2004,25
17432701,TARRANT,0,No Data,0,2012,32
17432989,FANNIN,0,No Data,0,2005,41
17433123,TRAVIS,0,No Data,0,2014,29
17433388,BRAZOS,0,0.149,0,2014,23
17433626,DALLAS,0,0.147,0,2015,41
17433626,DALLAS,0,No Data,0,1996,53
17435164,MIDLAND,0,No Data,0,2001,40
17435164,MIDLAND,0,No Data,0,2014,41
17435237,RANDALL,0,0.115,0,2001,38
17435237,RANDALL,0,0.115,0,2001,37
17435237,RANDALL,0,No Data,0,2008,26
17435755,SMITH,0,No Data,0,2009,37
17436332,HAYS,0,0.251,0,2008,30
17437137,NUECES,0,No Data,0,2018,22
17437231,MARTIN,0,No Data,0,2015,22
17437928,FORT BEND,0,0.191,0,2004,26
17438205,SMITH,0,0.161,0,2007,28
17438205,SMITH,0,No Data,0,2014,34
17440099,DALLAS,0,No Data,0,2005,23
17440099,DALLAS,0,No Data,0,No Data,29
17440868,LEE,0,0.22,0,2018,28
17440971,NUECES,0,No Data,0,2012,24
17441694,MCLENNAN,0,No Data,0,2013,18
17442027,HARRIS,0,0.189,0,2008,22
17442027,HARRIS,0,No Data,0,2013,21
17442305,HARRIS,0,No Data,0,2015,32
17442305,HARRIS,0,No Data,0,2015,59
17443819,TARRANT,0,0.221,0,2000,24
17445003,SMITH,0,No Data,0,2015,No Data
17445003,SMITH,0,No Data,0,2015,54
17456061,TAYLOR,0,0.175,0,2000,19
17434162,MONTGOMERY,0,No Data,0,2015,55
17434201,NAVARRO,0,0.167,0,2007,28
17434201,NAVARRO,0,No Data,0,2019,27
17435149,MIDLAND,0,No Data,0,2013,23
17435375,BEXAR,0,0.166,0,2005,24
17436903,VAN ZANDT,0,0.131,0,2011,20
17438275,MCLENNAN,0,0.188,0,2004,26
17438275,MCLENNAN,0,No Data,0,2003,18
17438275,MCLENNAN,0,No Data,0,2003,19
17438275,MCLENNAN,0,No Data,0,2003,19
17438912,VAN ZANDT,0,0.12,0,2008,21
17438912,VAN ZANDT,0,0.12,0,2008,21
17438912,VAN ZANDT,0,0.12,0,2008,21
17439202,TARRANT,0,0.235,0,1990,34
17439202,TARRANT,0,No Data,0,2015,46
17439202,TARRANT,0,No Data,0,2015,18
17439202,TARRANT,0,No Data,0,2015,11
17440418,HARRIS,0,No Data,0,2012,21
17440418,HARRIS,0,0,0,1997,44
17440869,HIDALGO,0,No Data,0,2005,24
17440869,HIDALGO,0,No Data,0,2005,22
17440869,HIDALGO,0,No Data,0,2005,25
17440869,HIDALGO,0,0.132,0,2015,24
17440869,HIDALGO,0,0.132,0,2015,27
17443183,GRAYSON,0,No Data,0,2005,27
17443183,GRAYSON,0,No Data,0,2005,29
17443183,GRAYSON,0,No Data,0,2019,52
17443729,HARRIS,0,No Data,0,2003,41
17443729,HARRIS,0,No Data,0,2013,18
17446031,BEXAR,0,0.173,0,2019,26
17446031,BEXAR,0,0.173,0,2019,23
17446031,BEXAR,0,No Data,0,2018,39
17446244,MCLENNAN,0,No Data,0,2000,31
17447238,MIDLAND,0,No Data,0,2018,59
17447238,MIDLAND,0,No Data,0,2014,38
17447327,BEXAR,0,0.292,0,2020,26
17447327,BEXAR,0,No Data,0,2009,84
17448873,HARRIS,0,0.151,0,2014,46
17450653,TARRANT,0,No Data,0,2012,23
17450653,TARRANT,0,No Data,0,2007,46
17452002,HIDALGO,0,0.172,0,2008,38
17454600,COMAL,0,No Data,0,2016,16
17454600,COMAL,0,No Data,0,2016,17
17454600,COMAL,0,No Data,0,2016,17
17454600,COMAL,0,No Data,0,2016,17
17454600,COMAL,0,No Data,0,2016,17
17455262,EL PASO,0,No Data,0,2005,41
17455262,EL PASO,0,No Data,0,2010,64
17459133,CHEROKEE,0,No Data,0,2006,36
17463570,WALKER,0,No Data,0,2002,52
17463570,WALKER,0,No Data,0,2013,64
17432731,KAUFMAN,0,No Data,0,1997,49
17432857,DALLAS,0,No Data,0,2012,48
17432857,DALLAS,0,No Data,0,2012,35
17432876,LUBBOCK,0,0,0,2004,40
17432919,HARRIS,0,0,0,2007,36
17432954,ATASCOSA,0,No Data,0,2019,35
17432954,ATASCOSA,0,No Data,0,2019,38
17432954,ATASCOSA,0,No Data,0,2008,59
17433011,GALVESTON,1,No Data,0,2016,22
17433011,GALVESTON,1,No Data,1,No Data,24
17433153,TRAVIS,0,No Data,0,2017,23
17433153,TRAVIS,0,No Data,0,2018,51
17433258,TRAVIS,0,0.19,0,2014,31
17433258,TRAVIS,0,0.19,0,2014,42
17433258,TRAVIS,0,0.19,0,2014,12
17433258,TRAVIS,0,0.19,0,2014,6
17433258,TRAVIS,0,0.19,0,2014,5
17433258,TRAVIS,0,0.19,0,2014,9
17433258,TRAVIS,0,No Data,0,2017,41
17433258,TRAVIS,0,No Data,0,2017,40
