Crash ID,Crash Time,Day of Week
17397007,40,SUNDAY
17397108,748,SUNDAY
17397181,616,SUNDAY
17397580,12,SUNDAY
17397588,600,SUNDAY
17397595,20,SUNDAY
17397686,1550,SUNDAY
17397692,42,SUNDAY
17397698,2000,SUNDAY
17397699,2313,SUNDAY
17397702,2334,SUNDAY
17398127,244,SUNDAY
17398176,215,SUNDAY
17398229,2128,SUNDAY
17398561,835,SUNDAY
17398908,421,SUNDAY
17399131,825,SUNDAY
17399182,2043,SUNDAY
17399224,2104,SUNDAY
17399254,115,SUNDAY
17399273,1800,SUNDAY
17399392,300,SUNDAY
17399435,307,SUNDAY
17399489,2318,SUNDAY
17399727,743,SUNDAY
17400367,153,SUNDAY
17400557,247,SUNDAY
17400602,143,SUNDAY
17400624,316,SUNDAY
17400971,1815,SUNDAY
17401243,141,SUNDAY
17401253,200,SUNDAY
17401463,341,SUNDAY
17401531,210,SUNDAY
17401729,214,SUNDAY
17402000,251,SUNDAY
17402011,35,SUNDAY
17402073,154,SUNDAY
17402091,1359,SUNDAY
17402114,304,SUNDAY
17402428,2347,SUNDAY
17402458,1943,SUNDAY
17402933,1920,SUNDAY
17403479,1753,SUNDAY
17403643,2109,SUNDAY
17403726,2019,SUNDAY
17404203,1232,SUNDAY
17404728,255,SUNDAY
17405551,2023,SUNDAY
17405580,232,SUNDAY
17405601,229,SUNDAY
17405671,537,SUNDAY
17405756,2305,SUNDAY
17436190,117,SUNDAY
17440344,2227,SUNDAY
17452997,346,SUNDAY
17456362,340,SUNDAY
17394822,211,MONDAY
17396504,206,MONDAY
17396524,29,MONDAY
17396673,108,MONDAY
17396790,234,MONDAY
17396958,115,MONDAY
17397201,1700,MONDAY
17397660,1252,MONDAY
17397816,1813,MONDAY
17398773,1658,MONDAY
17399145,1940,MONDAY
17399297,130,MONDAY
17399314,1142,MONDAY
17399438,1900,MONDAY
17399638,2319,MONDAY
17399678,2301,MONDAY
17400987,1417,MONDAY
17401515,110,MONDAY
17401558,205,MONDAY
17401656,2207,MONDAY
17401776,2140,MONDAY
17402119,2200,MONDAY
17402469,1850,MONDAY
17402769,837,MONDAY
17403123,1956,MONDAY
17403175,607,MONDAY
17403353,1930,MONDAY
17403697,328,MONDAY
17403723,2231,MONDAY
17403790,234,MONDAY
17403985,1045,MONDAY
17404560,1000,MONDAY
17404658,1107,MONDAY
17404938,1807,MONDAY
17436897,48,MONDAY
17447587,2212,MONDAY
17454160,42,MONDAY
17397246,548,TUESDAY
17397896,2349,TUESDAY
17398155,2015,TUESDAY
17398948,100,TUESDAY
17398992,919,TUESDAY
17399420,2140,TUESDAY
17399596,16,TUESDAY
17399621,2135,TUESDAY
17399628,2245,TUESDAY
17399733,200,TUESDAY
17400253,20,TUESDAY
17400453,1355,TUESDAY
17400460,1811,TUESDAY
17400679,2031,TUESDAY
17401158,1714,TUESDAY
17401192,1230,TUESDAY
17401278,1854,TUESDAY
17401325,1911,TUESDAY
17401501,2119,TUESDAY
17401578,1907,TUESDAY
17401692,2339,TUESDAY
17403236,2247,TUESDAY
17403237,1543,TUESDAY
17403360,2230,TUESDAY
17403365,2130,TUESDAY
17404504,1155,TUESDAY
17404565,200,TUESDAY
17405073,2055,TUESDAY
17399980,17,WEDNESDAY
17401666,2031,WEDNESDAY
17401682,151,WEDNESDAY
17401725,2233,WEDNESDAY
17401779,1923,WEDNESDAY
17401974,2329,WEDNESDAY
17402004,2009,WEDNESDAY
17402388,1748,WEDNESDAY
17402430,1315,WEDNESDAY
17402967,125,WEDNESDAY
17403130,2247,WEDNESDAY
17403254,1353,WEDNESDAY
17403270,338,WEDNESDAY
17403457,2036,WEDNESDAY
17403508,2145,WEDNESDAY
17403706,2354,WEDNESDAY
17404100,2036,WEDNESDAY
17404373,2305,WEDNESDAY
17404428,2020,WEDNESDAY
17404595,2025,WEDNESDAY
17404598,200,WEDNESDAY
17404796,308,WEDNESDAY
17405501,1930,WEDNESDAY
17467286,2330,WEDNESDAY
17401781,240,THURSDAY
17402380,221,THURSDAY
17403041,216,THURSDAY
17403407,1529,THURSDAY
17403471,451,THURSDAY
17403492,2330,THURSDAY
17403708,2114,THURSDAY
17403736,2257,THURSDAY
17403791,2248,THURSDAY
17403817,2031,THURSDAY
17403861,1821,THURSDAY
17404677,2315,THURSDAY
17405208,2145,THURSDAY
17405352,2000,THURSDAY
17405356,20,THURSDAY
17405370,2135,THURSDAY
17405481,2036,THURSDAY
17405608,209,THURSDAY
17405696,135,THURSDAY
17406339,1414,THURSDAY
17438845,2057,THURSDAY
17440620,230,THURSDAY
17441075,2309,THURSDAY
17441884,1955,THURSDAY
17442527,1832,THURSDAY
17444866,2206,THURSDAY
17404403,207,FRIDAY
17404824,153,FRIDAY
17405078,249,FRIDAY
17405686,300,FRIDAY
17405711,2314,FRIDAY
17405713,2359,FRIDAY
17405744,126,FRIDAY
17405745,140,FRIDAY
17405775,2336,FRIDAY
17405814,1604,FRIDAY
17432936,1757,FRIDAY
17434294,338,FRIDAY
17434319,1750,FRIDAY
17434463,2251,FRIDAY
17436005,2305,FRIDAY
17436961,10,FRIDAY
17437236,315,FRIDAY
17441169,1800,FRIDAY
17469946,2222,FRIDAY
17405747,55,SATURDAY
17405778,231,SATURDAY
17405835,118,SATURDAY
17406229,600,SATURDAY
17406230,630,SATURDAY
17433446,2045,SATURDAY
17433508,1630,SATURDAY
17434785,20,SATURDAY
17435506,1521,SATURDAY
17437372,510,SATURDAY
17440333,2019,SATURDAY
17440426,155,SATURDAY
17441646,2319,SATURDAY
17453285,1742,SATURDAY
17433084,2256,SUNDAY
17433164,223,SUNDAY
17434053,211,SUNDAY
17435543,150,SUNDAY
17436289,1906,SUNDAY
17436877,2317,SUNDAY
17438654,227,SUNDAY
17442004,636,SUNDAY
17442747,241,SUNDAY
17443759,2007,SUNDAY
17443928,2014,SUNDAY
17453482,209,SUNDAY
17455571,213,SUNDAY
17525666,435,SUNDAY
17575869,725,SUNDAY
17432773,252,MONDAY
17434042,1806,MONDAY
17434256,1908,MONDAY
17434364,1525,MONDAY
17434845,1937,MONDAY
17435235,455,MONDAY
17436947,2110,MONDAY
17437251,1833,MONDAY
17437832,2330,MONDAY
17437901,1900,MONDAY
17450606,1621,MONDAY
17458692,1829,MONDAY
17665759,118,MONDAY
17433878,2304,TUESDAY
17434108,2204,TUESDAY
17434858,230,TUESDAY
17434917,2128,TUESDAY
17435584,39,TUESDAY
17435697,235,TUESDAY
17435843,400,TUESDAY
17439034,2154,TUESDAY
17455837,2301,TUESDAY
17469788,2034,TUESDAY
17433587,455,WEDNESDAY
17433882,1745,WEDNESDAY
17436833,2326,WEDNESDAY
17438396,952,WEDNESDAY
17440876,2316,WEDNESDAY
17440880,2257,WEDNESDAY
17443516,426,WEDNESDAY
17453338,1355,WEDNESDAY
17455564,142,WEDNESDAY
17461998,504,WEDNESDAY
17462516,36,WEDNESDAY
17503264,6,WEDNESDAY
17528392,1659,WEDNESDAY
17432801,200,THURSDAY
17432884,1848,THURSDAY
17433220,2047,THURSDAY
17434297,32,THURSDAY
17434470,1703,THURSDAY
17436554,903,THURSDAY
17437198,1300,THURSDAY
17438064,2312,THURSDAY
17438720,2040,THURSDAY
17444305,1153,THURSDAY
17449328,2327,THURSDAY
17455569,113,THURSDAY
17469664,2336,THURSDAY
17471417,556,THURSDAY
17503393,2243,THURSDAY
17509561,20,THURSDAY
17432606,1817,FRIDAY
17433120,2345,FRIDAY
17433514,1759,FRIDAY
17434037,208,FRIDAY
17434056,2320,FRIDAY
17434100,2230,FRIDAY
17435615,220,FRIDAY
17436004,2206,FRIDAY
17437056,1945,FRIDAY
17437348,2317,FRIDAY
17437424,36,FRIDAY
17437439,2019,FRIDAY
17439273,2237,FRIDAY
17440894,45,FRIDAY
17441636,2011,FRIDAY
17442363,2326,FRIDAY
17446368,2330,FRIDAY
17447717,28,FRIDAY
17457319,226,FRIDAY
17462162,2050,FRIDAY
17466449,1608,FRIDAY
17466762,2224,FRIDAY
17507996,11,FRIDAY
17432888,10,SATURDAY
17433867,2231,SATURDAY
17433916,1816,SATURDAY
17433949,510,SATURDAY
17434049,2002,SATURDAY
17434511,2317,SATURDAY
17435321,155,SATURDAY
17436306,157,SATURDAY
17436437,1325,SATURDAY
17436559,419,SATURDAY
17436704,102,SATURDAY
17437237,1929,SATURDAY
17437298,2105,SATURDAY
17437633,2300,SATURDAY
17438308,37,SATURDAY
17439120,2010,SATURDAY
17439215,2218,SATURDAY
17439470,30,SATURDAY
17439684,2010,SATURDAY
17440481,1827,SATURDAY
17440701,439,SATURDAY
17441088,307,SATURDAY
17441760,358,SATURDAY
17441840,1014,SATURDAY
17441913,236,SATURDAY
17442929,5,SATURDAY
17443751,1703,SATURDAY
17444718,23,SATURDAY
17447061,1542,SATURDAY
17450523,414,SATURDAY
17451244,625,SATURDAY
17451305,1823,SATURDAY
17451764,215,SATURDAY
17453836,450,SATURDAY
17454667,1538,SATURDAY
17456456,350,SATURDAY
17459390,113,SATURDAY
17460371,1818,SATURDAY
17462158,2010,SATURDAY
17465857,1948,SATURDAY
17467390,310,SATURDAY
17471775,408,SATURDAY
17522657,436,SATURDAY
17535211,1559,SATURDAY
17432712,558,SUNDAY
17432872,2129,SUNDAY
17433053,550,SUNDAY
17433435,2305,SUNDAY
17433700,0,SUNDAY
17433925,406,SUNDAY
17434360,729,SUNDAY
17434426,2211,SUNDAY
17434434,2211,SUNDAY
17434891,2212,SUNDAY
17435399,2039,SUNDAY
17435995,2122,SUNDAY
17436008,520,SUNDAY
17436108,1915,SUNDAY
17436581,1830,SUNDAY
17437201,234,SUNDAY
17437263,329,SUNDAY
17437381,310,SUNDAY
17437785,446,SUNDAY
17438033,100,SUNDAY
17438185,337,SUNDAY
17438689,430,SUNDAY
17439581,1811,SUNDAY
17439814,18,SUNDAY
17439849,1956,SUNDAY
17440494,230,SUNDAY
17440711,339,SUNDAY
17443564,1255,SUNDAY
17444868,2317,SUNDAY
17445084,1726,SUNDAY
17445873,245,SUNDAY
17446866,1901,SUNDAY
17446996,1437,SUNDAY
17447429,512,SUNDAY
17448187,402,SUNDAY
17453400,1854,SUNDAY
17466135,2120,SUNDAY
17432701,1827,MONDAY
17432989,2025,MONDAY
17433123,39,MONDAY
17433388,228,MONDAY
17433626,8,MONDAY
17435164,20,MONDAY
17435237,2045,MONDAY
17435755,400,MONDAY
17436332,1632,MONDAY
17437137,136,MONDAY
17437231,1916,MONDAY
17437928,200,MONDAY
17438205,1845,MONDAY
17440099,2207,MONDAY
17440868,2300,MONDAY
17440971,419,MONDAY
17441694,1940,MONDAY
17442027,2027,MONDAY
17442305,2230,MONDAY
17443819,46,MONDAY
17445003,2041,MONDAY
17456061,2254,MONDAY
17434162,2057,TUESDAY
17434201,1421,TUESDAY
17435149,1203,TUESDAY
17435375,23,TUESDAY
17436903,2100,TUESDAY
17438275,215,TUESDAY
17438912,1320,TUESDAY
17439202,1052,TUESDAY
17440418,2217,TUESDAY
17440869,126,TUESDAY
17443183,1759,TUESDAY
17443729,1926,TUESDAY
17446031,217,TUESDAY
17446244,1749,TUESDAY
17447238,1802,TUESDAY
17447327,1654,TUESDAY
17448873,217,TUESDAY
17450653,2238,TUESDAY
17452002,518,TUESDAY
17454600,2105,TUESDAY
17455262,1810,TUESDAY
17459133,1524,TUESDAY
17463570,1707,TUESDAY
17432731,1941,WEDNESDAY
17432857,34,WEDNESDAY
17432876,2326,WEDNESDAY
17432919,213,WEDNESDAY
17432954,2121,WEDNESDAY
17433011,2359,WEDNESDAY
17433153,234,WEDNESDAY
17433258,2017,WEDNESDAY
17433338,2354,WEDNESDAY
17434076,134,WEDNESDAY
17434196,1250,WEDNESDAY
17434324,110,WEDNESDAY
17434345,2116,WEDNESDAY
17434615,1807,WEDNESDAY
17434683,2309,WEDNESDAY
17434994,1700,WEDNESDAY
17435278,1828,WEDNESDAY
17435335,2010,WEDNESDAY
17435368,2330,WEDNESDAY
17435659,931,WEDNESDAY
17436317,453,WEDNESDAY
17436778,1544,WEDNESDAY
17437065,135,WEDNESDAY
17437101,2213,WEDNESDAY
17437460,2119,WEDNESDAY
17437794,7,WEDNESDAY
17437802,2015,WEDNESDAY
17438057,27,WEDNESDAY
17438603,39,WEDNESDAY
17438633,117,WEDNESDAY
17439925,44,WEDNESDAY
17440094,1815,WEDNESDAY
17441023,1828,WEDNESDAY
17441038,1910,WEDNESDAY
17441337,2010,WEDNESDAY
17441573,2213,WEDNESDAY
17443426,1543,WEDNESDAY
17443581,1822,WEDNESDAY
17443617,1838,WEDNESDAY
17446165,2230,WEDNESDAY
17446553,2226,WEDNESDAY
17447930,2130,WEDNESDAY
17448174,2257,WEDNESDAY
17449573,2300,WEDNESDAY
17450752,1842,WEDNESDAY
17450767,1953,WEDNESDAY
17450935,453,WEDNESDAY
17451514,1935,WEDNESDAY
17452848,1849,WEDNESDAY
17454157,2300,WEDNESDAY
17455981,2335,WEDNESDAY
17456248,2013,WEDNESDAY
17457554,31,WEDNESDAY
17464382,1751,WEDNESDAY
17470052,814,WEDNESDAY
17432615,212,THURSDAY
17432856,1900,THURSDAY
17433067,1350,THURSDAY
17433342,321,THURSDAY
17433354,26,THURSDAY
17433356,2043,THURSDAY
17433503,2259,THURSDAY
17433530,2236,THURSDAY
17434065,146,THURSDAY
17434085,800,THURSDAY
17434561,128,THURSDAY
17434608,131,THURSDAY
17435122,2353,THURSDAY
17435168,1756,THURSDAY
17435444,2100,THURSDAY
17435777,2318,THURSDAY
17435951,2118,THURSDAY
17436313,617,THURSDAY
17437068,2104,THURSDAY
17437449,512,THURSDAY
17437458,619,THURSDAY
17437465,2145,THURSDAY
17437795,1622,THURSDAY
17438054,1916,THURSDAY
17438065,210,THURSDAY
17438726,2306,THURSDAY
17438739,2150,THURSDAY
17438966,2008,THURSDAY
17439178,143,THURSDAY
17439333,603,THURSDAY
17439459,143,THURSDAY
17439753,30,THURSDAY
17439936,156,THURSDAY
17440077,349,THURSDAY
17440295,2338,THURSDAY
17440346,43,THURSDAY
17440791,2221,THURSDAY
17441054,1905,THURSDAY
17442181,1910,THURSDAY
17442918,407,THURSDAY
17443058,255,THURSDAY
17444771,1743,THURSDAY
17444790,240,THURSDAY
17444977,2239,THURSDAY
17445706,115,THURSDAY
17446701,2007,THURSDAY
17447000,134,THURSDAY
17447020,2040,THURSDAY
17447335,338,THURSDAY
17447444,1823,THURSDAY
17447895,1912,THURSDAY
17448845,30,THURSDAY
17449397,1808,THURSDAY
17452376,1903,THURSDAY
17453620,10,THURSDAY
17460457,2300,THURSDAY
17461275,205,THURSDAY
17463480,1757,THURSDAY
17466415,200,THURSDAY
17467287,109,THURSDAY
17471097,1740,THURSDAY
17499587,145,THURSDAY
17517448,250,THURSDAY
17535486,2213,THURSDAY
17432699,2120,FRIDAY
17432714,1323,FRIDAY
17432718,1313,FRIDAY
17432851,1607,FRIDAY
17432990,1741,FRIDAY
17433155,10,FRIDAY
17433427,45,FRIDAY
17433428,1227,FRIDAY
17433429,158,FRIDAY
17433433,132,FRIDAY
17433436,332,FRIDAY
17433441,426,FRIDAY
17433569,2020,FRIDAY
17433614,2320,FRIDAY
17433714,1640,FRIDAY
17433767,1530,FRIDAY
17433929,117,FRIDAY
17433955,615,FRIDAY
17434095,1720,FRIDAY
17434395,2105,FRIDAY
17435073,1920,FRIDAY
17435130,1838,FRIDAY
17435704,2145,FRIDAY
17435853,1950,FRIDAY
17435905,23,FRIDAY
17436363,715,FRIDAY
17436677,150,FRIDAY
17437526,31,FRIDAY
17437824,130,FRIDAY
17438066,2310,FRIDAY
17438067,2318,FRIDAY
17438222,828,FRIDAY
17438420,1834,FRIDAY
17438490,115,FRIDAY
17438668,2251,FRIDAY
17438747,1928,FRIDAY
17438986,2225,FRIDAY
17439397,8,FRIDAY
17440194,1859,FRIDAY
17440311,2,FRIDAY
17440458,2240,FRIDAY
17440997,9,FRIDAY
17441064,1731,FRIDAY
17441348,303,FRIDAY
17441578,1220,FRIDAY
17441799,1756,FRIDAY
17441955,1741,FRIDAY
17441961,825,FRIDAY
17442232,1943,FRIDAY
17443358,1714,FRIDAY
17443487,1829,FRIDAY
17443517,2047,FRIDAY
17443570,1912,FRIDAY
17443589,2221,FRIDAY
17443694,211,FRIDAY
17444168,222,FRIDAY
17444976,2238,FRIDAY
17446557,1748,FRIDAY
17446874,1810,FRIDAY
17448127,315,FRIDAY
17448290,132,FRIDAY
17448744,2210,FRIDAY
17450892,1906,FRIDAY
17455195,355,FRIDAY
17459083,2341,FRIDAY
17459472,430,FRIDAY
17463275,428,FRIDAY
17464597,246,FRIDAY
17466996,1146,FRIDAY
17467221,106,FRIDAY
17468081,620,FRIDAY
17432810,1617,SATURDAY
17432924,2244,SATURDAY
17433176,321,SATURDAY
17433241,2131,SATURDAY
17433443,2330,SATURDAY
17433659,308,SATURDAY
17433890,2044,SATURDAY
17433932,2345,SATURDAY
17434000,1924,SATURDAY
17434111,257,SATURDAY
17434288,1713,SATURDAY
17434290,1735,SATURDAY
17434509,1925,SATURDAY
17434664,300,SATURDAY
17434789,1817,SATURDAY
17434792,100,SATURDAY
17434843,1627,SATURDAY
17434874,2152,SATURDAY
17435217,2153,SATURDAY
17435428,305,SATURDAY
17435688,2248,SATURDAY
17436302,1654,SATURDAY
17437731,1354,SATURDAY
17438062,130,SATURDAY
17438111,2109,SATURDAY
17438680,32,SATURDAY
17438710,2022,SATURDAY
17438876,401,SATURDAY
17438988,2210,SATURDAY
17439061,1839,SATURDAY
17439755,300,SATURDAY
17439857,1424,SATURDAY
17439870,2227,SATURDAY
17440433,30,SATURDAY
17440445,310,SATURDAY
17440845,2250,SATURDAY
17441083,236,SATURDAY
17441132,2257,SATURDAY
17441631,2240,SATURDAY
17442248,48,SATURDAY
17442249,2324,SATURDAY
17442391,1958,SATURDAY
17442454,2345,SATURDAY
17443084,1942,SATURDAY
17443217,2105,SATURDAY
17443584,2242,SATURDAY
17443621,18,SATURDAY
17443668,150,SATURDAY
17443788,1520,SATURDAY
17443950,30,SATURDAY
17443951,2137,SATURDAY
17444122,334,SATURDAY
17444330,1710,SATURDAY
17444576,2157,SATURDAY
17445242,29,SATURDAY
17446036,110,SATURDAY
17446827,120,SATURDAY
17447770,2340,SATURDAY
17449478,1914,SATURDAY
17449996,900,SATURDAY
17450891,302,SATURDAY
17450978,1802,SATURDAY
17452195,2237,SATURDAY
17452237,532,SATURDAY
17452488,1857,SATURDAY
17452756,2000,SATURDAY
17452761,2109,SATURDAY
17453458,238,SATURDAY
17455060,212,SATURDAY
17455107,206,SATURDAY
17457659,2335,SATURDAY
17457725,259,SATURDAY
17458713,1919,SATURDAY
17458885,2351,SATURDAY
17459630,256,SATURDAY
17462967,2127,SATURDAY
17465111,347,SATURDAY
17576194,2323,SATURDAY
17664367,216,SATURDAY
17432583,2220,SUNDAY
17432678,2220,SUNDAY
17432719,704,SUNDAY
17432779,1422,SUNDAY
17433302,1718,SUNDAY
17433450,24,SUNDAY
17433575,445,SUNDAY
17433893,222,SUNDAY
17433894,147,SUNDAY
17433895,256,SUNDAY
17433933,606,SUNDAY
17434098,223,SUNDAY
17434247,1637,SUNDAY
17434259,612,SUNDAY
17434510,1848,SUNDAY
17434671,100,SUNDAY
17434751,1250,SUNDAY
17434952,1433,SUNDAY
17435051,1410,SUNDAY
17435057,1926,SUNDAY
17435219,2042,SUNDAY
17435220,245,SUNDAY
17435320,500,SUNDAY
17435332,2320,SUNDAY
17435398,1801,SUNDAY
17435403,154,SUNDAY
17435493,2258,SUNDAY
17435580,49,SUNDAY
17435616,145,SUNDAY
17435665,42,SUNDAY
17435685,2052,SUNDAY
17436576,534,SUNDAY
17436632,349,SUNDAY
17436659,349,SUNDAY
17436767,2310,SUNDAY
17436772,942,SUNDAY
17438119,217,SUNDAY
17439395,52,SUNDAY
17439937,100,SUNDAY
17440305,157,SUNDAY
17440312,307,SUNDAY
17440379,24,SUNDAY
17440380,220,SUNDAY
17440387,140,SUNDAY
17440506,206,SUNDAY
17440806,240,SUNDAY
17441284,2008,SUNDAY
17441936,38,SUNDAY
17441963,321,SUNDAY
17442750,35,SUNDAY
17443831,2149,SUNDAY
17444242,252,SUNDAY
17444476,51,SUNDAY
17444518,2311,SUNDAY
17445948,140,SUNDAY
17446351,33,SUNDAY
17446818,423,SUNDAY
17448144,2029,SUNDAY
17448190,1730,SUNDAY
17448422,205,SUNDAY
17448906,2005,SUNDAY
17448972,333,SUNDAY
17448986,244,SUNDAY
17449203,246,SUNDAY
17449725,1545,SUNDAY
17450055,2330,SUNDAY
17450829,625,SUNDAY
17451884,1556,SUNDAY
17452142,721,SUNDAY
17452261,1657,SUNDAY
17456876,20,SUNDAY
17464481,134,SUNDAY
17467002,2117,SUNDAY
17467288,215,SUNDAY
17517520,45,SUNDAY
17432953,219,MONDAY
17433984,38,MONDAY
17434821,47,MONDAY
17435308,141,MONDAY
17435337,216,MONDAY
17435342,220,MONDAY
17435417,1600,MONDAY
17435527,1933,MONDAY
17436007,141,MONDAY
17436048,57,MONDAY
17436166,37,MONDAY
17436375,1,MONDAY
17436457,1153,MONDAY
17436737,2135,MONDAY
17437025,1743,MONDAY
17437779,2219,MONDAY
17437835,149,MONDAY
17438023,500,MONDAY
17438076,24,MONDAY
17438604,2114,MONDAY
17438967,2317,MONDAY
17439851,230,MONDAY
17440035,1916,MONDAY
17440058,2118,MONDAY
17440086,144,MONDAY
17440198,1746,MONDAY
17440470,2243,MONDAY
17445294,1444,MONDAY
17446072,1843,MONDAY
17446443,1610,MONDAY
17447004,223,MONDAY
17447039,2130,MONDAY
17447303,2016,MONDAY
17447517,1715,MONDAY
17447713,2103,MONDAY
17448031,41,MONDAY
17448273,230,MONDAY
17448349,1231,MONDAY
17448883,1823,MONDAY
17450996,205,MONDAY
17451200,2230,MONDAY
17452617,1732,MONDAY
17452634,230,MONDAY
17453068,1830,MONDAY
17455549,123,MONDAY
17457042,2054,MONDAY
17458711,512,MONDAY
17459628,650,MONDAY
17501824,2127,MONDAY
17435522,2316,TUESDAY
17435890,38,TUESDAY
17436408,742,TUESDAY
17437918,2049,TUESDAY
17438002,240,TUESDAY
17438032,2250,TUESDAY
17438148,2125,TUESDAY
17439150,2303,TUESDAY
17439346,2024,TUESDAY
17440208,1600,TUESDAY
17440664,2122,TUESDAY
17440948,1200,TUESDAY
17441612,1757,TUESDAY
17443137,1442,TUESDAY
17443171,756,TUESDAY
17443891,130,TUESDAY
17443974,1805,TUESDAY
17444027,2300,TUESDAY
17444581,1816,TUESDAY
17444870,117,TUESDAY
17445079,1850,TUESDAY
17447772,1933,TUESDAY
17448782,1940,TUESDAY
17448806,1938,TUESDAY
17453158,222,TUESDAY
17453663,1941,TUESDAY
17455512,2058,TUESDAY
17455986,1915,TUESDAY
17456257,1615,TUESDAY
17456789,1515,TUESDAY
17457723,2320,TUESDAY
17458612,133,TUESDAY
17458613,2000,TUESDAY
17467289,2100,TUESDAY
17468967,1855,TUESDAY
17532334,23,TUESDAY
17439155,2,WEDNESDAY
17439646,249,WEDNESDAY
17439717,1140,WEDNESDAY
17440400,45,WEDNESDAY
17440402,350,WEDNESDAY
17440684,2040,WEDNESDAY
17440735,2214,WEDNESDAY
17440743,1804,WEDNESDAY
17440901,2257,WEDNESDAY
17441124,2304,WEDNESDAY
17441768,2200,WEDNESDAY
17441808,1945,WEDNESDAY
17441903,1812,WEDNESDAY
17442031,1759,WEDNESDAY
17442223,2026,WEDNESDAY
17442364,26,WEDNESDAY
17442807,2010,WEDNESDAY
17442935,1917,WEDNESDAY
17443687,2042,WEDNESDAY
17443807,2131,WEDNESDAY
17443817,2133,WEDNESDAY
17443943,510,WEDNESDAY
17444104,103,WEDNESDAY
17444302,1826,WEDNESDAY
17446032,2126,WEDNESDAY
17446474,2114,WEDNESDAY
17446881,230,WEDNESDAY
17446885,309,WEDNESDAY
17447326,2232,WEDNESDAY
17447422,1834,WEDNESDAY
17447901,1710,WEDNESDAY
17448233,1840,WEDNESDAY
17448807,2221,WEDNESDAY
17449052,59,WEDNESDAY
17449220,1435,WEDNESDAY
17449228,1723,WEDNESDAY
17450901,231,WEDNESDAY
17452006,220,WEDNESDAY
17452731,430,WEDNESDAY
17453013,1857,WEDNESDAY
17454398,2345,WEDNESDAY
17456220,145,WEDNESDAY
17456523,2356,WEDNESDAY
17457018,1704,WEDNESDAY
17457618,15,WEDNESDAY
17458903,2318,WEDNESDAY
17459374,1807,WEDNESDAY
17459553,2006,WEDNESDAY
17462676,100,WEDNESDAY
17462698,44,WEDNESDAY
17463943,2153,WEDNESDAY
17465941,501,WEDNESDAY
17466778,2049,WEDNESDAY
17440429,1,THURSDAY
17441908,210,THURSDAY
17441909,330,THURSDAY
17442165,1858,THURSDAY
17442840,2002,THURSDAY
17443277,2010,THURSDAY
17443288,1633,THURSDAY
17443436,1930,THURSDAY
17443695,354,THURSDAY
17443953,52,THURSDAY
17443957,303,THURSDAY
17444020,2300,THURSDAY
17444039,1624,THURSDAY
17444053,2130,THURSDAY
17446404,1620,THURSDAY
17446851,2200,THURSDAY
17446901,2200,THURSDAY
17446930,2200,THURSDAY
17446947,108,THURSDAY
17446963,33,THURSDAY
17447280,220,THURSDAY
17447527,2311,THURSDAY
17447548,2229,THURSDAY
17448285,8,THURSDAY
17448742,1326,THURSDAY
17449207,401,THURSDAY
17449326,2213,THURSDAY
17449477,315,THURSDAY
17449910,2224,THURSDAY
17450313,2323,THURSDAY
17450444,931,THURSDAY
17450961,2324,THURSDAY
17451114,1916,THURSDAY
17451194,352,THURSDAY
17451304,2310,THURSDAY
17452125,103,THURSDAY
17455003,2137,THURSDAY
17455457,2352,THURSDAY
17455573,2148,THURSDAY
17456224,1753,THURSDAY
17457677,502,THURSDAY
17459969,2321,THURSDAY
17461085,1846,THURSDAY
17461199,1551,THURSDAY
17464381,258,THURSDAY
17469632,2244,THURSDAY
17469753,2338,THURSDAY
17527217,2247,THURSDAY
17442373,11,FRIDAY
17442769,215,FRIDAY
17442875,119,FRIDAY
17443969,143,FRIDAY
17444502,1807,FRIDAY
17444623,2151,FRIDAY
17444730,2006,FRIDAY
17444897,2230,FRIDAY
17444959,2247,FRIDAY
17444986,1950,FRIDAY
17445014,1446,FRIDAY
17445082,2238,FRIDAY
17445107,150,FRIDAY
17445158,2224,FRIDAY
17445177,1608,FRIDAY
17445197,1612,FRIDAY
17445230,2204,FRIDAY
17445298,1450,FRIDAY
17445698,2140,FRIDAY
17445740,2215,FRIDAY
17445883,2120,FRIDAY
17446017,2129,FRIDAY
17446057,215,FRIDAY
17446093,2359,FRIDAY
17446438,1921,FRIDAY
17446523,232,FRIDAY
17446688,1151,FRIDAY
17446766,1111,FRIDAY
17446871,111,FRIDAY
17447045,1608,FRIDAY
17447122,2000,FRIDAY
17447522,300,FRIDAY
17447779,2227,FRIDAY
17448300,105,FRIDAY
17448305,2100,FRIDAY
17448830,1928,FRIDAY
17449069,246,FRIDAY
17449090,2023,FRIDAY
17449332,128,FRIDAY
17449480,2335,FRIDAY
17449611,2320,FRIDAY
17450144,1503,FRIDAY
17450183,2042,FRIDAY
17450186,2241,FRIDAY
17450340,1615,FRIDAY
17450425,2029,FRIDAY
17450707,1921,FRIDAY
17450754,1529,FRIDAY
17451078,2230,FRIDAY
17451388,300,FRIDAY
17452075,1449,FRIDAY
17453457,2125,FRIDAY
17453741,452,FRIDAY
17453757,420,FRIDAY
17453797,2316,FRIDAY
17453929,2333,FRIDAY
17454074,41,FRIDAY
17454210,155,FRIDAY
17454397,2200,FRIDAY
17457643,2156,FRIDAY
17457682,530,FRIDAY
17457687,250,FRIDAY
17457699,1915,FRIDAY
17457870,533,FRIDAY
17459263,310,FRIDAY
17459340,1818,FRIDAY
